source,section,date,title,url,content,status,error
jomhouriya,lebanon,18:09,"""الصحة"" و""الشؤون الاجتماعية"" أعلنتا عن آلية التغطية الصحية لنازحي الحافة الأمامية",https://www.aljoumhouria.com/ar/news/795575/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%88%D8%A7%D9%84%D8%B4%D9%88%D9%88%D9%86-%D8%A7%D9%84%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%D9%8A%D8%A9-%D8%A7%D8%B9%D9%84%D9%86%D8%AA%D8%A7-%D8%B9%D9%86-%D8%A7%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D8%BA%D8%B7%D9%8A%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%A9-%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A-%D8%A7%D9%84%D8%AD%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D8%A7%D9%85%D8%A7%D9%85%D9%8A%D8%A9?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,17:17,شحادة أطلق المنصة الرقمية لوزارة المهجرين: خطوة إصلاحية لتثبيت الحقوق,https://www.aljoumhouria.com/ar/news/795568/%D8%B4%D8%AD%D8%A7%D8%AF%D8%A9-%D8%A7%D8%B7%D9%84%D9%82-%D8%A7%D9%84%D9%85%D9%86%D8%B5%D8%A9-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9-%D9%84%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D9%87%D8%AC%D8%B1%D9%8A%D9%86-%D8%AE%D8%B7%D9%88%D8%A9-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD%D9%8A%D8%A9-%D9%84%D8%AA%D8%AB%D8%A8%D9%8A%D8%AA-%D8%A7%D9%84%D8%AD%D9%82%D9%88%D9%82?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,17:10,الرئيس عون استقبل رئيس هيئة مراقبي الهدنة الدوليين في الشرق الأوسط: ضرورة بقاء مراقبي الهدنة في لبنان,https://www.aljoumhouria.com/ar/news/795567/%D8%A7%D9%84%D8%B1%D9%8A%D9%8A%D8%B3-%D8%B9%D9%88%D9%86-%D8%A7%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D8%B1%D9%8A%D9%8A%D8%B3-%D9%87%D9%8A%D9%8A%D8%A9-%D9%85%D8%B1%D8%A7%D9%82%D8%A8%D9%8A-%D8%A7%D9%84%D9%87%D8%AF%D9%86%D8%A9-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A7%D9%88%D8%B3%D8%B7-%D8%B6%D8%B1%D9%88%D8%B1%D8%A9-%D8%A8%D9%82%D8%A7%D8%A1-%D9%85%D8%B1%D8%A7%D9%82%D8%A8%D9%8A-%D8%A7%D9%84%D9%87%D8%AF%D9%86%D8%A9-%D9%81%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,16:05,مفرزة استقصاء البقاع توقف مطلوبًا بمذكّرتَي توقيف بجرمَي تزوير واحتيال,https://www.aljoumhouria.com/ar/news/795563/%D9%85%D9%81%D8%B1%D8%B2%D8%A9-%D8%A7%D8%B3%D8%AA%D9%82%D8%B5%D8%A7%D8%A1-%D8%A7%D9%84%D8%A8%D9%82%D8%A7%D8%B9-%D8%AA%D9%88%D9%82%D9%81-%D9%85%D8%B7%D9%84%D9%88%D8%A8%D8%A7-%D8%A8%D9%85%D8%B0%D9%83%D8%B1%D8%AA%D9%8A-%D8%AA%D9%88%D9%82%D9%8A%D9%81-%D8%A8%D8%AC%D8%B1%D9%85%D9%8A-%D8%AA%D8%B2%D9%88%D9%8A%D8%B1-%D9%88%D8%A7%D8%AD%D8%AA%D9%8A%D8%A7%D9%84?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,16:02,شعبة المعلومات توقف مروج مخدرات في جبل لبنان,https://www.aljoumhouria.com/ar/news/795562/%D8%B4%D8%B9%D8%A8%D8%A9-%D8%A7%D9%84%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA-%D8%AA%D9%88%D9%82%D9%81-%D9%85%D8%B1%D9%88%D8%AC-%D9%85%D8%AE%D8%AF%D8%B1%D8%A7%D8%AA-%D9%81%D9%8A-%D8%AC%D8%A8%D9%84-%D9%84%D8%A8%D9%86%D8%A7%D9%86?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,15:52,بري استقبل السفير الايراني والمدير العام للصندوق الوطني للضمان الاجتماعي,https://www.aljoumhouria.com/ar/news/795560/%D8%A8%D8%B1%D9%8A-%D8%A7%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D8%A7%D9%84%D8%B3%D9%81%D9%8A%D8%B1-%D8%A7%D9%84%D8%A7%D9%8A%D8%B1%D8%A7%D9%86%D9%8A-%D9%88%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D8%B1-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D9%84%D9%84%D8%B5%D9%86%D8%AF%D9%88%D9%82-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A-%D9%84%D9%84%D8%B6%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%D9%8A?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,15:29,السفارة الأميركية: آلية التنسيق العسكري في اتفاق وقف النار لا تزال قائمةً,https://www.aljoumhouria.com/ar/news/795557/%D8%A7%D9%84%D8%B3%D9%81%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%A7%D9%85%D9%8A%D8%B1%D9%83%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D9%86%D8%B3%D9%8A%D9%82-%D8%A7%D9%84%D8%B9%D8%B3%D9%83%D8%B1%D9%8A-%D9%81%D9%8A-%D8%A7%D8%AA%D9%81%D8%A7%D9%82-%D9%88%D9%82%D9%81-%D8%A7%D9%84%D9%86%D8%A7%D8%B1-%D9%84%D8%A7-%D8%AA%D8%B2%D8%A7%D9%84-%D9%82%D8%A7%D9%8A%D9%85%D8%A9?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,15:25,صدور مرسوم دعوة الهيئات الناخبة في الجريدة الرسمية,https://www.aljoumhouria.com/ar/news/795556/%D8%B5%D8%AF%D9%88%D8%B1-%D9%85%D8%B1%D8%B3%D9%88%D9%85-%D8%AF%D8%B9%D9%88%D8%A9-%D8%A7%D9%84%D9%87%D9%8A%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D8%A7%D8%AE%D8%A8%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%B1%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%B1%D8%B3%D9%85%D9%8A%D8%A9?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,15:10,مجلس الوزراء ملتئم في بعبدا ويبحث 40 بندًا أبرزها الإطار المرجعي لإعادة الإعمار,https://www.aljoumhouria.com/ar/news/795554/%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D9%85%D9%84%D8%AA%D9%8A%D9%85-%D9%81%D9%8A-%D8%A8%D8%B9%D8%A8%D8%AF%D8%A7-%D9%88%D9%8A%D8%A8%D8%AD%D8%AB-40-%D8%A8%D9%86%D8%AF%D8%A7-%D8%A7%D8%A8%D8%B1%D8%B2%D9%87%D8%A7-%D8%A7%D9%84%D8%A7%D8%B7%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B1%D8%AC%D8%B9%D9%8A-%D9%84%D8%A7%D8%B9%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%A7%D8%B9%D9%85%D8%A7%D8%B1?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,15:00,اجتماع بين الحجار ورسامني لتنسيق تطبيق القوانين في قطاع النقل العام,https://www.aljoumhouria.com/ar/news/795553/%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9-%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%B1-%D9%88%D8%B1%D8%B3%D8%A7%D9%85%D9%86%D9%8A-%D9%84%D8%AA%D9%86%D8%B3%D9%8A%D9%82-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A7%D9%84%D9%82%D9%88%D8%A7%D9%86%D9%8A%D9%86-%D9%81%D9%8A-%D9%82%D8%B7%D8%A7%D8%B9-%D8%A7%D9%84%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%B9%D8%A7%D9%85?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,14:12,حريق في شقة في صربا والدفاع المدني يعمل على اخماده,https://www.aljoumhouria.com/ar/news/795546/%D8%AD%D8%B1%D9%8A%D9%82-%D9%81%D9%8A-%D8%B4%D9%82%D8%A9-%D9%81%D9%8A-%D8%B5%D8%B1%D8%A8%D8%A7-%D9%88%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%85%D8%AF%D9%86%D9%8A-%D9%8A%D8%B9%D9%85%D9%84-%D8%B9%D9%84%D9%89-%D8%A7%D8%AE%D9%85%D8%A7%D8%AF%D9%87?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,13:02,تعميم لوزير المالية بتمديد مفعول بيانات القيم التأجيرية,https://www.aljoumhouria.com/ar/news/795538/%D8%AA%D8%B9%D9%85%D9%8A%D9%85-%D9%84%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A%D8%A9-%D8%A8%D8%AA%D9%85%D8%AF%D9%8A%D8%AF-%D9%85%D9%81%D8%B9%D9%88%D9%84-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D9%82%D9%8A%D9%85-%D8%A7%D9%84%D8%AA%D8%A7%D8%AC%D9%8A%D8%B1%D9%8A%D8%A9?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,12:57,الداخلية تعلن جهوز القوائم الانتخابية الأولية,https://www.aljoumhouria.com/ar/news/795537/%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D9%8A%D8%A9-%D8%AA%D8%B9%D9%84%D9%86-%D8%AC%D9%87%D9%88%D8%B2-%D8%A7%D9%84%D9%82%D9%88%D8%A7%D9%8A%D9%85-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D8%A7%D9%88%D9%84%D9%8A%D8%A9?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,12:25,الرئيس عون: إعادة الإعمار في صدارة الأولويات,https://www.aljoumhouria.com/ar/news/795535/%D8%A7%D9%84%D8%B1%D9%8A%D9%8A%D8%B3-%D8%B9%D9%88%D9%86-%D8%A7%D8%B9%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%A7%D8%B9%D9%85%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%A7%D9%88%D9%84%D9%88%D9%8A%D8%A7%D8%AA?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,11:57,لقاء بين عون وهيكل قبل زيارته المرتقبة الى واشنطن,https://www.aljoumhouria.com/ar/news/795533/%D9%84%D9%82%D8%A7%D8%A1-%D8%A8%D9%8A%D9%86-%D8%B9%D9%88%D9%86-%D9%88%D9%87%D9%8A%D9%83%D9%84-%D9%82%D8%A8%D9%84-%D8%B2%D9%8A%D8%A7%D8%B1%D8%AA%D9%87-%D8%A7%D9%84%D9%85%D8%B1%D8%AA%D9%82%D8%A8%D8%A9-%D8%A7%D9%84%D9%89-%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
jomhouriya,lebanon,11:46,تعميم للوزير الحجار بتشديد الإجراءات وتعزيز ضبط مخالفات النقل العام,https://www.aljoumhouria.com/ar/news/795531/%D8%AA%D8%B9%D9%85%D9%8A%D9%85-%D9%84%D9%84%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%B1-%D8%A8%D8%AA%D8%B4%D8%AF%D9%8A%D8%AF-%D8%A7%D9%84%D8%A7%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D9%88%D8%AA%D8%B9%D8%B2%D9%8A%D8%B2-%D8%B6%D8%A8%D8%B7-%D9%85%D8%AE%D8%A7%D9%84%D9%81%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%B9%D8%A7%D9%85?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
